Pengajuan via	No. Aju	Tgl Aju	No. K.1.1	Tgl K.1.1	UPT	Satpel	Tempat Periksa	Alamat Tempat Periksa	Tgl Periksa	Pemohon	Alamat Pemohon	Identitas Pemohon	Pengirim	Alamat Pengirim	Identitas Pengirim	Penerima	Alamat Penerima	Identitas Penerima	Asal	Daerah Asal	Pelabuhan Asal	Tujuan	Daerah Tujuan	Pelabuhan Tujuan	Moda Alat Angkut	Nama Alat Angkut	Nomor Voyage	Jenis Kemasan	Jumlah Kemasan	Tanda Kemasan	Nomor Dokumen	Nomor Seri	Tgl Dokumen	Klasifikasi	Komoditas	Nama Tercetak	Kode HS	volumeP1	volumeP2	volumeP3	volumeP4	volumeP5	volumeP6	volumeP7	volumeP8	satuan	Harga Barang (Rp)	Kontainer	Dokumen Pendukung
PTK	14000IMT250102100923H6I9QP	02/01/2025 10:09	2025-T2.0-1400.0-K.1.1-000002	03/01/2025 07:38	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PELABUHAN BUATAN		03/01/2025 10:34	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'017400268092000920000	FORINDO PTE LTD ON BEHALF OF EIAM THONGCHAI INDUSTRY CO., LTD	BLOK 513 KAMPONG BAHRU ROAD HEX01-121 KEPPEL DISTRIPARK SINGAPORE 099449	'099449	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 322-007	2401	Bag	600		2025-T2.0-1400.0-K.9.2-000002	Z44R7T	04/01/2025 10:19	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TEPUNG TAPIOKA	'11081400	515,4	0	0	0	0	0	0	515,4	ton	3.270.195.684	"No. MGEU2010800 Seal: MCL0143066; No. MGEU1913323 Seal: MCL0143095; No. MGEU2012459 Seal: MCL0143078; No. DRYU2327335 Seal: MCL0144059; No. MGEU1913468 Seal: MCL0143098; No. MGEU2008510 Seal: MCL0143097; No. MGEU2001032 Seal: MCL0143094; No. DRYU2914754 Seal: MCL0143073; No. MURU2180506 Seal: MCL0143089; No. DRYU2613998 Seal: MCL0143083; No. PALU5014285 Seal: MCL0143086; No. MGEU2103780 Seal: MCL0143077; No. TEMU3658114 Seal: MCL0143065; No. MGEU2108627 Seal: MCL0143096; No. DRYU2561370 Seal: MCL0143067; No. DRYU2451201 Seal: MCL0143079; No. GESU1236021 Seal: MCL0144060; No. MURU2180390 Seal: MCL0144058; No. MGEU2109109 Seal: MCL0143080; No. DRYU2564527 Seal: MCL0143084; No. MGEU1918388 Seal: MCL0143068; No. PALU5003249 Seal: MCL0143091; No. MGEU2107169 Seal: MCL0143085; No. MGEU2204662 Seal: MCL0143081; No. PALU5014177 Seal: MCL0143090; No. MGEU1913730 Seal: MCL0143082; No. DRYU2611378 Seal: MCL0143064; No. RFCU2265344 Seal: MCL0143092; No. PALU5007856 Seal: MCL0143074; No. MGEU2005418 Seal: MCL0143093"	"Invoice No. IVD67120002 Tanggal: 2024-12-04; Phytosanitary Certificate No. TH6712023677 Tanggal: 2024-12-23; Packing List No. IVD67120002 Tanggal: 2024-12-04; Bill of Lading (BL) No. SB/M322-007/2401 Tanggal: 2024-12-29"
PTK	14000IMT250916185819F2XJRP	16/09/2025 19:22	2025-T2.0-1400.0-K.1.1-000275	17/09/2025 15:20	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk			17/09/2025 12:17	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	LEC VIET NAM DEVELOPMENT CORPORATION ON BEHALF OF INTERNATIONAL WOODCHIP CORP, PTE LTD	80 RAFFLES PLACE #50-01 UOB PLAZA 1, SINGAPORE 048624	'048624	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	VIETNAM		Phu My	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	MV FALCON EXPRESS	V.2515	Unpacked or unpackaged	1		2025-T2.0-1400.0-K.9.2-000275	H68RDVO	19/09/2025 09:13	Produk tumbuhan yang tidak diolah - Berbentuk irisan	KAYU AKASIA	EUCALYPTUS WOODCHIPS	'44012200	28.536,18	0	0	0	0	0	0	28.536,18	ton	42.055.866.911		"Invoice No. IWC1506C/AXIRAP25 Tanggal: 2025-09-13; Phytosanitary Certificate No. 000644/25/0203 Tanggal: 2025-09-15; Bill of Lading (BL) No. FCE12C//25 Tanggal: 2025-09-13; Packing List No. IWC1506C/AXIRAP25 Tanggal: 2025-09-13"
PTK	14020IMT250723175111HP1CRP	23/07/2025 17:51	2025-T2.0-1402.0-K.1.1-000046	25/07/2025 15:35	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Dumai	PELALBUHAN INDONESIA DERMAGA A	JALAN DATUK LAKSMANA KELURAHAN BULUH KASAP DUMAI KOTA	24/07/2025 10:30	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	SOON HUA LOGISTIC SDN BHD	NO170B,2ND FLOOR, PERISARAN RAJAMUDA MUSA,42000 PORT KLANG, SELANGOR DARUL EHSAN MALAYSIA	'-	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	MALAYSIA		Port Klang	INDONESIA	KOTA DUMAI	Pelabuhan Dumai	Laut	KLM. SURYA PERMAI	-	Bag	2400	-	2025-T2.0-1402.0-K.9.2-000046	VQE60RI	30/07/2025 10:02	Hasil Tumbuhan / Non Benih - Berbentuk biji	KACANG TANAH	KACANG TANAH	'12024200	60.000,00	0	0	0	0	0	0	60.000,00	kilogram	1.140.000.000		"Certificate of Analysis (COA) No. LS/F/H9732/25 (A1) Tanggal: 2025-07-15; Phytosanitary Certificate No. MY0056370B12025 Tanggal: 2025-07-18; Prior Notice No. T.20250716.SQIK04 Tanggal: 2025-07-19"
PTK	14020IMT250427094449BR0W6P	27/04/2025 09:44	2025-T2.0-1402.0-K.1.1-000027	27/04/2025 11:56	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Dumai	PELABUHAN INDONESIA DERMAGA A	JALAN DATUK LAKSAMANA KELURAHAN BULUH KASAP DUMAI KOTA	27/04/2025 11:30	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	SOON HUA LOGISTIC SDN BDH	NO170B,2ND FLOOR, PERSIARAN RAJA MUDA MUSA, 42000 PORT KLANG, SELANGOR DARUL EHSAN MALAYSIA	'-	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	MALAYSIA		Port Klang	INDONESIA	KOTA DUMAI	Pelabuhan Dumai	Laut	KLM. PUTRA SORSEL MANDIRI	-	Bag	1200	-	2025-T2.0-1402.0-K.9.2-000027	U9P4YDI	30/04/2025 15:28	Hasil Tumbuhan / Non Benih - Berbentuk biji	KACANG TANAH	KACANG TANAH	'12024200	30.000,00	0	0	0	0	0	0	30.000,00	kilogram	570.000.000		"Phytosanitary Certificate No. MY0030233B12025 Tanggal: 2025-04-22; Certificate of Analysis (COA) No. LS/F/H8507/25(A1) Tanggal: 2025-04-18; Prior Notice No. T.20250418.Y64SGL Tanggal: 2025-04-22; Bill of Lading (BL) No. D.PKLG:04/2025(021) Tanggal: 2025-04-22"
PTK	14000IMT250630135505JND45P	30/06/2025 13:55	2025-T2.0-1400.0-K.1.1-000214	01/07/2025 08:23	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk			01/07/2025 10:08	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	FORINDO PTE LTD ON BEHALFOF EIAMHENG TAPIOCA STARCH INDUSTRY COLTD	BLOK 513 KAMPONG BAHRU ROAD HEX01-121 KEPPEL DISTRIPARK SINGAPORE 099449	'099449	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 292	336/2506	Bag	200		2025-T2.0-1400.0-K.9.2-000214	RPX9HLV	01/07/2025 14:45	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	170,6	0	0	0	0	0	0	170,6	ton	991.211.274	"No. PALU5012699 Seal: MCL0143525; No. DRYU2613771 Seal: MCL0143555; No. MGEU1909792 Seal: MCL0143524; No. CRSU1386300 Seal: MCL0143554; No. PALU5005508 Seal: MCL0143526; No. PALU5017854 Seal: MCL0143531; No. PALU5015424 Seal: MCL0143527; No. PALU5014243 Seal: MCL0143556; No. PALU5008019 Seal: MCL0143530; No. PALU5009000 Seal: MCL0143553"	"Packing List No. 239/25 Tanggal: 2025-06-10; Bill of Lading (BL) No. SB/M292-336/2506 Tanggal: 2025-06-28; Invoice No. 239/25 Tanggal: 2025-06-10; Phytosanitary Certificate No. TH6806033316 Tanggal: 2025-06-20"
PTK	14033IMT250715155650EGUL6M	15/07/2025 15:57	2025-T2.0-1403.3-K.1.1-000024	12/07/2025 07:03	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Bengkalis	PELABUHAN PERIKANAN BENGKALIS		12/07/2025 08:07	CV. GRAHA JAYA MANDIRI	JL. YOS SUDARSO RT.004 RW.002 KEL. BENGKALIS KMOTA, KAB. BENGKALIS	'0933647752219000000000	SYARIKAT AMIN AGENCY	JL. SHAHBANDAR 83000 BATU PAHAT - MALAYSIA	'00	CV. GRAHA JAYA MANDIRI	JL. YOS SUDARSO RT.004 RW.002 KEL. BENGKALIS KMOTA, KAB. BENGKALIS	'0933647752219000000000	MALAYSIA		Batu Pahat	INDONESIA	KABUPATEN BENGKALIS	Bengkalis	Laut	KLM. BINTANG JAYA I	-	Bag, gunny	200	-	2025-T2.0-1403.3-K.9.2-000024	B7MKYIS	15/07/2025 16:07	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	KACANG HIJAU	KACANG HIJAU	'07133190	5	0	0	0	0	0	0	5	ton	100.000.000		"Prior Notice No. T.20250711.XZ25ZM Tanggal: 2025-07-11; Certificate of Analysis (COA) No. LS/F/H9637/25 Tanggal: 2025-07-07; Phytosanitary Certificate No. 0621047 Tanggal: 2025-07-09"
PTK	14000IMT24121710563961I4QP	17/12/2024 11:30	2024-T2.0-1400.0-K.1.1-000037	18/12/2024 12:10	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PELABUHAN FUTONG		19/12/2024 11:30	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0134185790920000920000	SABAH SOFTWOODS BERHAD ON BEHALF OF RINTIS BAKTI SDN, BHD	LOT B901, 9TH FLOOR, WISMA MERDEKA, PHASE 2, 8800 KOTA KINABALU, SABAH, MALAYSIA	'60178681116	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0134185790920000920000	MALAYSIA		Tawau, Sabah	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	TUG BOAT VIRGO 19 BARGE	VIKTORY 89	Unpacked or unpackaged	1		2024-T2.0-1400.0-K.9.2-000037	EXHZRWR	20/12/2024 09:04	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	KAYU AKASIA	KAYU AKASIA	'44039990	7.033,39	0	0	0	0	0	0	7.033,39	meter kubik	8.706.020.153		"Invoice No. 241103 Tanggal: 2024-11-26; Packing List No. RBSB/PL/24-15 Tanggal: 2024-11-26; Bill of Lading (BL) No. TWU-FTG/11/002 Tanggal: 2024-11-26; Certificate Of Origin No. KK-202411-CCF-016887-D-000970 Tanggal: 2024-11-29; Phytosanitary Certificate No. MY0095000S22024 Tanggal: 2024-11-29"
PTK	14000IMT2411051531465LNUEP	06/11/2024 16:22	2024-T2.0-1400.0-K.1.1-000012	08/11/2024 09:38	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	Pelabuhan Futong	PELABUHAN FUTONG	08/11/2024 08:00	PT. RIAU ANDALAN PULP AND PAPER	JL. TELUK BETUNG NO. 31, KEBON MELATI / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'01341857909200092000	LEC VIET NAM DEVELOPMENT CORPORATION ON BEHALF OF INTERNATIONAL WOODCHIP CORP, PTE LTD	80 RAFFLES PLACE #50-01 UOB PLAZA 1, SINGAPORE 048624	'00000	PT. RIAU ANDALAN PULP AND PAPER	JL. TELUK BETUNG NO. 31, KEBON MELATI / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'01341857909200092000	VIETNAM		Phu My	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	EAGLE EXPRESS	V 2414	"Bulk, solid, large particles (""nodules"")"	1	-	2024-T2.0-1400.0-K.9.2-000012	3ALIGKX	11/11/2024 07:38	Produk tumbuhan yang tidak diolah - Berbentuk irisan	KAYU AKASIA	ACACIA WOODCHIPS	'44012200	34.160,51	0	0	0	0	0	0	34.160,51	ton	56.292.161.065		
Idem	14000IMT2411051531465LNUEP	06/11/2024 16:22	2024-T2.0-1400.0-K.1.1-000012	08/11/2024 09:38	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	Pelabuhan Futong	PELABUHAN FUTONG	08/11/2024 08:00	PT. RIAU ANDALAN PULP AND PAPER	JL. TELUK BETUNG NO. 31, KEBON MELATI / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'01341857909200092000	LEC VIET NAM DEVELOPMENT CORPORATION ON BEHALF OF INTERNATIONAL WOODCHIP CORP, PTE LTD	80 RAFFLES PLACE #50-01 UOB PLAZA 1, SINGAPORE 048624	'00000	PT. RIAU ANDALAN PULP AND PAPER	JL. TELUK BETUNG NO. 31, KEBON MELATI / KEBON MELATI, TANAH ABANG, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA	'01341857909200092000	VIETNAM		Phu My	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	EAGLE EXPRESS	V 2414	"Bulk, solid, large particles (""nodules"")"	1	-	2024-T2.0-1400.0-K.9.2-000012	ZTUN5Q	12/11/2024 19:47	Produk tumbuhan yang tidak diolah - Berbentuk irisan	KAYU AKASIA	ACACIA WOODCHIPS	'44012200	34.160,51	0	0	0	0	0	0	34.160,51	ton	56.292.161.065		
PTK	14000IMT241231144201INVFIP	31/12/2024 14:42	2025-T2.0-1400.0-K.1.1-000001	02/01/2025 09:23	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	02/01/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	CHOKYUENGYONG INDUSTRY CO.,LTD.	100 MOO 5 PONGDAENG KHAMTHALESO NAKHONRATCHASIMA 30280 THAILAND	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	LOW KIM CHUAN 138	L382461	Bag	600		2025-T2.0-1400.0-K.9.2-000001	1AQ69NK	06/01/2025 08:59	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	NATIVE TAPIOCA STARCH	'11081400	511,5	0	0	0	0	0	0	511,5	ton	3.211.041.600	"No. TCLU3563480 Seal: ; No. EGHU3631065 Seal: ; No. EITU0214496 Seal: ; No. EITU0030502 Seal: ; No. EITU0220483 Seal: ; No. EITU0452046 Seal: ; No. EITU0200379 Seal: ; No. EGHU3896130 Seal: ; No. EGHU3446998 Seal: ; No. EMCU6399847 Seal: ; No. EITU0517677 Seal: ; No. DRYU2760010 Seal: ; No. EMCU6398624 Seal: ; No. EGHU3745448 Seal: ; No. EGSU3140152 Seal: ; No. EGHU3209656 Seal: ; No. EITU0456036 Seal: ; No. TRHU3390874 Seal: ; No. EITU0241594 Seal: ; No. EGSU3269710 Seal: ; No. EGHU3634758 Seal: ; No. EGHU3966599 Seal: ; No. EGHU3199497 Seal: ; No. EITU3119949 Seal: ; No. EGHU3556064 Seal: ; No. EGHU3753206 Seal: ; No. TRHU1200147 Seal: ; No. EMCU6425463 Seal: ; No. EGHU3575110 Seal: ; No. EMCU6385709 Seal:"	"Invoice No. IV24199 Tanggal: 2024-12-09; Bill of Lading (BL) No. TPPPER2412011 Tanggal: 2024-12-26; Phytosanitary Certificate No. TH6712018839 Tanggal: 2024-12-18; Packing List No. IV24199 Tanggal: 2024-12-09; Fumigation Certificate No. TAC/F/3800/2024 Tanggal: 2024-12-18"
PTK	14000IMT250320111022I5N73P	20/03/2025 13:09	2025-T2.0-1400.0-K.1.1-000099	20/03/2025 14:17	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk			21/03/2025 13:15	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	LEC VIET NAM DEVELOPMENT CORPORATION ON BEHALF OF INTERNATIONAL WOODCHIP CORP, PTE LTD	80 RAFFLES PLACE #50-01 UOB PLAZA 1, SINGAPORE 048624	'048624	PT. RIAU ANDALAN PULP AND PAPER	JL.Teluk Betung No.31 Kebon Melati, Tanah Abang, Kota ADM.Jakarta Pusat, DKI Jakarta 10230	'0013418579092000000000	VIETNAM		Phu My	INDONESIA	KABUPATEN PELALAWAN	Pelabuhan Futong Terminal	Laut	MV FALCON EXPRESS	V 2503	Unpacked or unpackaged	1		2025-T2.0-1400.0-K.9.2-000099	3PFKWM9	24/03/2025 08:58	Produk tumbuhan yang tidak diolah - Berbentuk batangan (termasuk kayu)	KAYU AKASIA	ACACIA WOODCHIPS	'44012200	28.432,93	0	0	0	0	0	0	28.432,93	ton	52.720.920.043		"Bill of Lading (BL) No. FCE03A/25 Tanggal: 2025-03-17; Phytosanitary Certificate No. 000064/25/0203 Tanggal: 2025-03-18; Packing List No. IWC1399A/AIIIRAP25 Tanggal: 2025-03-17; Fumigation Certificate No. 25G10GHX00533-05 Tanggal: 2025-03-18; Invoice No. IWC1399A/AIIIRAP25 Tanggal: 2025-03-17"
PTK	14020IMT250912081911CUI49P	12/09/2025 08:19	2025-T2.0-1402.0-K.1.1-000057	16/09/2025 16:31	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Dumai	PT WILMAR NABATI INDONESIA	JL. P RUPAT KAWASAN INDUSTRI DUMAI - PELINTUNG	16/08/2025 10:00	PT. WILMAR NABATI INDONESIA	GEDUNG B&G LT. 9 JL. PUTRI HIJAU NO. 10 KESAWAN MEDAN BARAT KOTA MEDAN SUMATERA UTARA 20111	'0012698056092000000009	LIMITED LIABILITY COMPANY	04070, Ukr?i??, Kyiv, Peta Sahaidachnoho str., 16-?	'0000	PT. WILMAR NABATI INDONESIA	GEDUNG B&G LT. 9 JL. PUTRI HIJAU NO. 10 KESAWAN MEDAN BARAT KOTA MEDAN SUMATERA UTARA 20111	'0012698056092000000009	UKRAINA		Odessa	INDONESIA	KOTA DUMAI	Pelabuhan Dumai	Laut	M/V ''ZEYNEP C''	-	"Bulk, solid, granular particles (""grains"")"	0	XXXX	2025-T2.0-1402.0-K.9.2-000057	WSGRUME	29/09/2025 11:17	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	GANDUM BIJI	UKRAINE MILLING WHEAT 11.5% IN BULK	'10019912	633.200,00	0	0	633.200,00	0	0	0	633.200,00	kilogram	2.677.479.987		"Certificate of Analysis (COA) No. UA-ODS-2500509.1-3 Tanggal: 2025-08-13; Fumigation Certificate No. 35/O Tanggal: 2025-08-13; Prior Notice No. T.20250820.IG8XZX Tanggal: 2025-08-21; Phytosanitary Certificate No. 13/15-6116/PU-455252 Tanggal: 2025-08-13"
PTK	14000IMT250522150046JRNY7P	22/05/2025 18:10	2025-T2.0-1400.0-K.1.1-000176	26/05/2025 08:11	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk		BUATAN	26/05/2025 09:00	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	FORINDO PTE LTD ON BEHALFOF EIAMHENG TAPIOCA STARCH INDUSTRY COLTD	BLOK 513 KAMPONG BAHRU ROAD HEX01-121 KEPPEL DISTRIPARK SINGAPORE 099449	'099449	PT. RIAU ANDALAN KERTAS	JL. Teluk Betung No.31/Kebon Melati, Tanah Abang, Kota ADM.Jakarta, DKI Jakarta	'0017400268092000000000	THAILAND		LAEM CHABANG	INDONESIA	KABUPATEN PELALAWAN	Buatan	Laut	MARCOPOLO 294	268-2502	Bag	400		2025-T2.0-1400.0-K.9.2-000176	N98THM5	27/05/2025 10:08	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TAPIOKA	TAPIOKA	'11081400	341,2	0	0	0	0	0	0	341,2	ton	2.056.320.000	"No. KKTU8076197 Seal: THBI83602; No. TCLU6817491 Seal: THBI83547; No. TRHU2705489 Seal: THBI83793; No. NYKU3811696 Seal: THBI83603; No. MOAU1451460 Seal: THBI83299; No. KKTU7983038 Seal: THBI83770; No. TEMU5286844 Seal: THBI83548; No. TEMU0839865 Seal: THBI83546; No. TCLU7290023 Seal: THBI83792; No. CAIU3011464 Seal: THBI83300; No. NYKU9761951 Seal: THBI83769; No. TRHU3590445 Seal: THBI83550; No. NYKU3707423 Seal: THBI83766; No. NYKU9916312 Seal: THBI83549; No. KKTU8233721 Seal: THBI83768; No. DRYU2559726 Seal: THBI83795; No. KKTU7804847 Seal: THBI83767; No. SEGU1171202 Seal: THBI83601; No. TRHU2750195 Seal: THBI83794; No. NYKU9844017 Seal: THBI83791"	"Invoice No. 123/25 Tanggal: 2025-05-09; Bill of Lading (BL) No. SB/M294-268/2502 Tanggal: 2025-05-21; Packing List No. 123/25 Tanggal: 2025-05-09; Phytosanitary Certificate No. TH6805028827 Tanggal: 2025-05-16"
PTK	14000IMT250604074648GGLA8P	10/06/2025 15:39	2025-T2.0-1400.0-K.1.1-000196	11/06/2025 08:07	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	UPT Induk	PT. INDAH KIAT PULP & PAPER TBK	Jl. Raya Minas - Perawang Km 26, Kec. Tualang, Kab. Siak 28772, Riau - Indonesia	12/06/2025 09:30	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	QUANG NGAI AGRICULTURAL PRODUCTS AND FOODSTUFF JOINT STOCK COMPANY	48 PHAM XUAN HOA STR, TRAN HUNG DAO WARD, QUANG NGAI PROVINCE, VIETNAM	'0	PT. INDAH KIAT PULP & PAPER TBK	JL. RIAU NO.105	'0010005668092000092000	VIETNAM		Ho Chi Minh City	INDONESIA	KABUPATEN SIAK	Perawang, Sumatra	Laut	LIMA SENTOSA 3002	TPP-LM2512	Bag	400		2025-T2.0-1400.0-K.9.2-000196	KDW5BR7	12/06/2025 09:48	Produk tumbuhan yang tidak diolah - Berbentuk biji, butiran, tepung, bubuk, serbuk, serat, pelet, lempengan/cake	TEPUNG TAPIOKA	TAPIOCA STARCH	'11081400	341,08	0	0	0	0	0	0	341,08	ton	2.072.385.000	"No. TCLU3562632 Seal: ; No. EGHU3336326 Seal: ; No. EITU0195230 Seal: ; No. EGHU3579373 Seal: ; No. EGHU3548921 Seal: ; No. OCGU2012065 Seal: ; No. EITU3145866 Seal: ; No. EITU0150895 Seal: ; No. EGSU3423424 Seal: ; No. EGHU3525356 Seal: ; No. EISU2276600 Seal: ; No. EMCU6333602 Seal: ; No. EGSU3253056 Seal: ; No. EITU0521487 Seal: ; No. LYGU1638034 Seal: ; No. EGHU3356940 Seal: ; No. EITU0341926 Seal: ; No. EGHU3305984 Seal: ; No. EITU0578693 Seal: ; No. MAGU2191894 Seal:"	"Invoice No. IN47771380-25-EA Tanggal: 2025-05-10; Packing List No. PA47771380-25-EA Tanggal: 2025-05-10; Bill of Lading (BL) No. EGLV235500622074 Tanggal: 2025-05-26; Phytosanitary Certificate No. 064967/25/0201 Tanggal: 2025-05-10"
PTK	14020IMT2503180033530M5DCP	18/03/2025 00:33	2025-T2.0-1402.0-K.1.1-000019	18/03/2025 08:12	Balai Karantina Hewan, Ikan, dan Tumbuhan Riau	Pelabuhan Laut Dumai	PELABUHAN PELINDO DERMAGA A	JALAN DATUK LAKSAMANA KELURAHAN BULUH KASAP DUMAI KOTA	18/03/2025 10:30	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	SOON HUA LOGISTIC SDN BHD	NO170B,2ND FLOOR, PERSIARAN RAJA MUDA MUSA, 42000 PORT KLANG, SELANGOR DARUL EHSAN, MALAYSIA	'-	PT. SOLUSINDO PERDANA LOGISTIK	Jalan Semangka RT.013 Kelurahan Pangkalan Sesai, Kecamatan Dumai	'0998470371212000000000	MALAYSIA		Port Klang	INDONESIA	KOTA DUMAI	Pelabuhan Dumai	Laut	KLM. CAHAYA RAHMAT	-	Bag	1600	-	2025-T2.0-1402.0-K.9.2-000019	QY6AI70	21/03/2025 09:03	Hasil Tumbuhan / Non Benih - Berbentuk biji	KACANG TANAH	KACANG TANAH	'12024200	40.000,00	0	0	0	0	0	0	40.000,00	kilogram	720.000.000		"Prior Notice No. T.20250312.RF47S8 Tanggal: 2025-03-17; Phytosanitary Certificate No. MY0016232B12025 Tanggal: 2025-03-17; Certificate of Analysis (COA) No. LS/F/H8060/25 (A1) Tanggal: 2025-03-10"
